GPU ID:  0
Load model: data/trained_model/manhattan_sdf_renew/scannet_0050/latest.pth
[34m[1mwandb[39m[22m: [33mWARNING[39m Calling wandb.run.save without any arguments is deprecated.Changes to attributes are automatically persisted.

Loading dataset: 100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 465/465 [00:03<00:00, 122.48it/s]

Loading dataset:  85%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▎                      | 396/465 [00:02<00:00, 161.81it/s]
eta: 0:06:04  epoch: 2  step: 2068  rgb_loss: 0.1184  depth_loss: 0.0749  joint_loss: 0.2317  cross_entropy_loss: 0.7815  eikonal_loss: 0.1134  loss: 0.6069  beta: 0.0202  theta: -0.1048  data: 0.0150  batch: 0.3767  lr: 0.000456  max_mem: 4611
eta: 0:06:03  epoch: 2  step: 2069  rgb_loss: 0.1170  depth_loss: 0.0750  joint_loss: 0.2300  cross_entropy_loss: 0.7805  eikonal_loss: 0.1109  loss: 0.6049  beta: 0.0202  theta: -0.1049  data: 0.0150  batch: 0.3768  lr: 0.000456  max_mem: 4611
eta: 0:06:03  epoch: 2  step: 2070  rgb_loss: 0.1198  depth_loss: 0.0746  joint_loss: 0.2286  cross_entropy_loss: 0.7830  eikonal_loss: 0.1093  loss: 0.6082  beta: 0.0202  theta: -0.1050  data: 0.0150  batch: 0.3767  lr: 0.000456  max_mem: 4611
eta: 0:06:02  epoch: 2  step: 2071  rgb_loss: 0.1164  depth_loss: 0.0748  joint_loss: 0.2303  cross_entropy_loss: 0.7843  eikonal_loss: 0.1013  loss: 0.6050  beta: 0.0202  theta: -0.1051  data: 0.0150  batch: 0.3766  lr: 0.000456  max_mem: 4611
eta: 0:06:01  epoch: 2  step: 2072  rgb_loss: 0.1136  depth_loss: 0.0760  joint_loss: 0.2261  cross_entropy_loss: 0.7835  eikonal_loss: 0.0969  loss: 0.6024  beta: 0.0202  theta: -0.1051  data: 0.0150  batch: 0.3766  lr: 0.000456  max_mem: 4611
eta: 0:06:01  epoch: 2  step: 2073  rgb_loss: 0.1173  depth_loss: 0.0784  joint_loss: 0.2264  cross_entropy_loss: 0.7853  eikonal_loss: 0.0989  loss: 0.6097  beta: 0.0202  theta: -0.1052  data: 0.0150  batch: 0.3762  lr: 0.000456  max_mem: 4611
eta: 0:06:00  epoch: 2  step: 2074  rgb_loss: 0.1198  depth_loss: 0.0748  joint_loss: 0.2190  cross_entropy_loss: 0.7888  eikonal_loss: 0.0965  loss: 0.6096  beta: 0.0202  theta: -0.1053  data: 0.0150  batch: 0.3763  lr: 0.000456  max_mem: 4611
eta: 0:06:00  epoch: 2  step: 2075  rgb_loss: 0.1194  depth_loss: 0.0740  joint_loss: 0.2034  cross_entropy_loss: 0.7743  eikonal_loss: 0.0922  loss: 0.5999  beta: 0.0202  theta: -0.1054  data: 0.0150  batch: 0.3762  lr: 0.000456  max_mem: 4611
eta: 0:05:59  epoch: 2  step: 2076  rgb_loss: 0.1199  depth_loss: 0.0745  joint_loss: 0.2101  cross_entropy_loss: 0.7775  eikonal_loss: 0.0829  loss: 0.6019  beta: 0.0202  theta: -0.1055  data: 0.0150  batch: 0.3763  lr: 0.000456  max_mem: 4611
eta: 0:05:59  epoch: 2  step: 2077  rgb_loss: 0.1236  depth_loss: 0.0739  joint_loss: 0.2082  cross_entropy_loss: 0.7723  eikonal_loss: 0.0833  loss: 0.6024  beta: 0.0202  theta: -0.1056  data: 0.0150  batch: 0.3766  lr: 0.000456  max_mem: 4611
eta: 0:05:58  epoch: 2  step: 2078  rgb_loss: 0.1289  depth_loss: 0.0731  joint_loss: 0.2145  cross_entropy_loss: 0.7607  eikonal_loss: 0.0843  loss: 0.6015  beta: 0.0202  theta: -0.1057  data: 0.0151  batch: 0.3766  lr: 0.000456  max_mem: 4611
eta: 0:05:58  epoch: 2  step: 2079  rgb_loss: 0.1277  depth_loss: 0.0717  joint_loss: 0.2057  cross_entropy_loss: 0.7601  eikonal_loss: 0.0788  loss: 0.5976  beta: 0.0202  theta: -0.1058  data: 0.0151  batch: 0.3766  lr: 0.000456  max_mem: 4611
eta: 0:05:57  epoch: 2  step: 2080  rgb_loss: 0.1246  depth_loss: 0.0731  joint_loss: 0.2212  cross_entropy_loss: 0.7738  eikonal_loss: 0.0759  loss: 0.6032  beta: 0.0202  theta: -0.1059  data: 0.0151  batch: 0.3768  lr: 0.000456  max_mem: 4611
eta: 0:05:57  epoch: 2  step: 2081  rgb_loss: 0.1271  depth_loss: 0.0751  joint_loss: 0.2187  cross_entropy_loss: 0.7739  eikonal_loss: 0.0757  loss: 0.6077  beta: 0.0202  theta: -0.1060  data: 0.0151  batch: 0.3766  lr: 0.000456  max_mem: 4611
eta: 0:05:56  epoch: 2  step: 2082  rgb_loss: 0.1272  depth_loss: 0.0754  joint_loss: 0.2127  cross_entropy_loss: 0.7845  eikonal_loss: 0.0768  loss: 0.6131  beta: 0.0202  theta: -0.1061  data: 0.0151  batch: 0.3767  lr: 0.000456  max_mem: 4611
